[Wed Jul  9 02:40:41 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:47 2025] Keyboard: key=d, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:58:48 2025] Keyboard: key=s, x=762, y=-24
[Wed Jul  9 21:59:58 2025] Keyboard: key=a, x=313, y=389
[Wed Jul  9 21:59:59 2025] Keyboard: key=d, x=313, y=389
[Wed Jul  9 21:59:59 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:00 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:01 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:00:02 2025] Keyboard: key=w, x=313, y=389
[Wed Jul  9 22:07:09 2025] Mouse: button=UnknownSpecial, state=Down, x=589, y=493
[Wed Jul  9 22:07:09 2025] Mouse: button=UnknownSpecial, state=Up, x=589, y=493
[Wed Jul  9 22:07:10 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:11 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=s, x=589, y=493
[Wed Jul  9 22:07:12 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:13 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:14 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:15 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:15 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:15 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:15 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:15 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:15 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:16 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:17 2025] Keyboard: key=d, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:18 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:07:19 2025] Keyboard: key=a, x=589, y=493
[Wed Jul  9 22:13:01 2025] SpecialKeyboard: key=LeftArrow, x=1287, y=-171
[Wed Jul  9 22:13:02 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=a, x=1287, y=-171
[Wed Jul  9 22:13:03 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:04 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:05 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=d, x=1287, y=-171
[Wed Jul  9 22:13:06 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=s, x=1287, y=-171
[Wed Jul  9 22:13:07 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:08 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:09 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:09 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:09 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:09 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:09 2025] Keyboard: key=w, x=1287, y=-171
[Wed Jul  9 22:13:09 2025] Keyboard: key=w, x=1287, y=-171
